txn_id,vehicle_id,plaza_id,txn_date,txn_time,amount,status,vehicle_type,bank_name,balance_before,balance_after
TXN001415,VEH5138,PLZ005,2024-01-18,16:01:55,200,SUCCESS,Truck,ICICI,376,176
TXN001416,VEH1812,PLZ005,2024-06-27,23:46:19,140,SUCCESS,Bus,SBI,983,843
TXN001417,VEH4658,PLZ004,2024-01-05,15:21:50,60,FAILED,Car,SBI,950,950
TXN001418,VEH8690,PLZ001,2024-02-10,11:42:46,140,SUCCESS,Bus,Axis,750,610
TXN001419,VEH1988,PLZ002,2024-01-24,19:47:11,60,FAILED,Car,HDFC,962,962
TXN001420,VEH8070,PLZ001,2024-04-23,05:45:26,100,SUCCESS,Bus,Axis,220,120
TXN001421,VEH6444,PLZ002,2024-04-26,22:23:56,180,SUCCESS,Truck,SBI,579,399
TXN001422,VEH1181,PLZ002,2024-06-26,02:53:19,180,FAILED,Truck,Axis,854,854
TXN001423,VEH8016,PLZ002,2024-06-24,10:08:17,150,REVERSED,Truck,Axis,247,247
TXN001424,VEH9625,PLZ003,2024-01-02,20:45:58,70,REVERSED,Car,Axis,227,227
TXN001425,VEH7779,PLZ003,2024-06-21,19:01:45,60,FAILED,Car,Axis,259,259
TXN001426,VEH7299,PLZ005,2024-06-27,11:49:48,60,SUCCESS,Car,Kotak,723,663
TXN001427,VEH4892,PLZ004,2024-03-14,04:45:05,150,SUCCESS,Truck,ICICI,702,552
TXN001428,VEH6856,PLZ004,2024-05-30,10:15:13,60,SUCCESS,Car,Kotak,302,242
TXN001429,VEH4661,PLZ002,2024-03-27,17:06:09,70,SUCCESS,Car,HDFC,381,311
TXN001430,VEH8310,PLZ005,2024-01-03,03:55:19,150,FAILED,Truck,ICICI,904,904
TXN001431,VEH8037,PLZ004,2024-03-26,07:14:28,200,SUCCESS,Truck,ICICI,883,683
TXN001432,VEH6144,PLZ001,2024-04-20,16:18:30,70,SUCCESS,Car,Axis,711,641
TXN001433,VEH7718,PLZ006,2024-04-21,03:46:46,70,SUCCESS,Car,HDFC,616,546
TXN001434,VEH8519,PLZ005,2024-05-16,02:24:49,120,FAILED,Bus,SBI,347,347
TXN001435,VEH4499,PLZ005,2024-03-09,21:13:49,140,SUCCESS,Bus,ICICI,418,278
TXN001436,VEH7026,PLZ003,2024-06-11,12:30:15,150,SUCCESS,Truck,SBI,269,119
TXN001437,VEH3171,PLZ001,2024-02-23,15:42:20,100,SUCCESS,Bus,ICICI,450,350
TXN001438,VEH1910,PLZ004,2024-06-15,02:12:30,200,SUCCESS,Truck,Kotak,337,137
TXN001439,VEH3513,PLZ004,2024-06-14,05:53:01,120,SUCCESS,Bus,SBI,993,873
TXN001440,VEH6274,PLZ002,2024-06-08,02:13:28,150,SUCCESS,Truck,Axis,374,224
TXN001441,VEH9324,PLZ001,2024-04-24,04:43:55,60,SUCCESS,Car,Axis,878,818
TXN001442,VEH5402,PLZ001,2024-06-28,19:36:54,180,FAILED,Truck,Kotak,305,305
TXN001443,VEH7943,PLZ006,2024-05-10,11:37:30,150,SUCCESS,Truck,ICICI,366,216
TXN001444,VEH5506,PLZ002,2024-05-26,18:05:52,70,SUCCESS,Car,Kotak,916,846
TXN001445,VEH6578,PLZ001,2024-04-29,01:42:38,200,SUCCESS,Truck,ICICI,638,438
TXN001446,VEH1034,PLZ004,2024-03-07,17:01:05,200,SUCCESS,Truck,Axis,329,129
TXN001447,VEH4647,PLZ002,2024-01-07,09:58:19,70,SUCCESS,Car,Kotak,496,426
TXN001448,VEH7768,PLZ001,2024-03-08,19:11:46,60,SUCCESS,Car,SBI,376,316
TXN001449,VEH5733,PLZ003,2024-05-21,07:41:15,100,FAILED,Bus,Kotak,337,337
TXN001450,VEH6158,PLZ003,2024-05-26,17:40:17,140,SUCCESS,Bus,Kotak,626,486
TXN001451,VEH1636,PLZ003,2024-06-27,17:45:45,100,FAILED,Bus,Axis,878,878
TXN001452,VEH3436,PLZ005,2024-01-23,04:17:53,100,SUCCESS,Bus,ICICI,548,448
TXN001453,VEH3796,PLZ002,2024-02-04,12:39:25,120,SUCCESS,Bus,HDFC,627,507
TXN001454,VEH5434,PLZ006,2024-04-09,03:27:16,60,SUCCESS,Car,HDFC,486,426
TXN001455,VEH3093,PLZ002,2024-06-23,04:54:09,70,SUCCESS,Car,ICICI,738,668
TXN001456,VEH3484,PLZ004,2024-03-10,06:08:59,70,FAILED,Car,Axis,648,648
TXN001457,VEH9568,PLZ006,2024-06-28,06:54:48,60,SUCCESS,Car,Kotak,359,299
TXN001458,VEH9408,PLZ001,2024-04-09,06:14:00,60,SUCCESS,Car,Kotak,578,518
TXN001459,VEH5612,PLZ005,2024-01-19,22:48:59,50,SUCCESS,Car,ICICI,600,550
TXN001460,VEH5094,PLZ004,2024-05-21,08:21:27,150,SUCCESS,Truck,Axis,515,365
TXN001461,VEH7753,PLZ001,2024-05-04,20:34:50,70,SUCCESS,Car,Kotak,251,181
TXN001462,VEH8195,PLZ006,2024-03-20,03:58:20,120,SUCCESS,Bus,Axis,252,132
TXN001463,VEH9655,PLZ005,2024-04-26,22:03:35,100,SUCCESS,Bus,Axis,348,248
TXN001464,VEH7131,PLZ001,2024-03-29,16:00:37,140,FAILED,Bus,Kotak,419,419
TXN001465,VEH2503,PLZ001,2024-04-20,05:51:53,180,SUCCESS,Truck,Kotak,945,765
TXN001466,VEH5357,PLZ006,2024-05-09,11:02:43,180,FAILED,Truck,HDFC,842,842
TXN001467,VEH1285,PLZ002,2024-02-15,11:32:29,100,SUCCESS,Bus,SBI,838,738
TXN001468,VEH1675,PLZ006,2024-05-04,05:53:07,120,SUCCESS,Bus,Axis,965,845
TXN001469,VEH5919,PLZ006,2024-03-29,10:52:51,50,SUCCESS,Car,SBI,418,368
TXN001470,VEH6759,PLZ004,2024-06-08,23:34:31,200,SUCCESS,Truck,HDFC,512,312
TXN001471,VEH8144,PLZ006,2024-04-11,17:05:11,50,SUCCESS,Car,HDFC,801,751
TXN001472,VEH1945,PLZ002,2024-04-01,11:30:50,180,SUCCESS,Truck,Axis,992,812
TXN001473,VEH5981,PLZ004,2024-06-09,12:26:06,50,SUCCESS,Car,SBI,484,434
TXN001474,VEH1749,PLZ002,2024-01-20,12:47:28,140,SUCCESS,Bus,ICICI,322,182
TXN001475,VEH9575,PLZ006,2024-04-14,08:30:14,150,SUCCESS,Truck,Kotak,792,642
TXN001476,VEH7883,PLZ002,2024-03-20,23:31:49,180,FAILED,Truck,Axis,283,283
TXN001477,VEH3182,PLZ003,2024-03-18,11:50:15,60,SUCCESS,Car,Kotak,719,659
TXN001478,VEH9442,PLZ002,2024-04-21,02:25:20,140,SUCCESS,Bus,ICICI,591,451
TXN001479,VEH6077,PLZ005,2024-01-14,04:10:38,120,SUCCESS,Bus,SBI,562,442
TXN001480,VEH6419,PLZ003,2024-01-01,16:29:50,140,SUCCESS,Bus,Kotak,252,112
TXN001481,VEH8036,PLZ005,2024-06-18,10:07:02,200,FAILED,Truck,Kotak,665,665
TXN001482,VEH2560,PLZ002,2024-01-02,17:03:03,70,REVERSED,Car,HDFC,303,303
TXN001483,VEH9663,PLZ005,2024-05-13,20:28:09,50,SUCCESS,Car,ICICI,375,325
TXN001484,VEH8535,PLZ002,2024-02-14,07:22:56,200,SUCCESS,Truck,SBI,478,278
TXN001485,VEH4500,PLZ004,2024-05-06,18:19:06,100,SUCCESS,Bus,HDFC,572,472
TXN001486,VEH8729,PLZ002,2024-01-09,18:23:27,140,SUCCESS,Bus,ICICI,974,834
TXN001487,VEH5535,PLZ006,2024-06-04,13:35:06,120,SUCCESS,Bus,Kotak,804,684
TXN001488,VEH5173,PLZ003,2024-01-30,17:13:00,140,SUCCESS,Bus,Kotak,343,203
TXN001489,VEH4770,PLZ002,2024-03-26,17:38:15,70,SUCCESS,Car,Axis,570,500
TXN001490,VEH2448,PLZ005,2024-06-28,21:01:32,200,SUCCESS,Truck,Kotak,907,707
TXN001491,VEH8241,PLZ002,2024-03-27,17:01:50,70,SUCCESS,Car,Kotak,627,557
TXN001492,VEH4893,PLZ002,2024-03-22,07:09:07,60,SUCCESS,Car,ICICI,897,837
TXN001493,VEH1915,PLZ003,2024-05-28,19:27:36,100,SUCCESS,Bus,ICICI,392,292
TXN001494,VEH7409,PLZ006,2024-04-17,03:02:47,120,SUCCESS,Bus,ICICI,804,684
TXN001495,VEH5707,PLZ001,2024-02-26,05:27:58,180,SUCCESS,Truck,SBI,626,446
TXN001496,VEH5042,PLZ001,2024-01-21,01:59:43,50,SUCCESS,Car,Kotak,549,499
TXN001497,VEH9714,PLZ004,2024-01-22,11:03:53,140,SUCCESS,Bus,SBI,671,531
TXN001498,VEH9058,PLZ001,2024-01-20,03:38:05,60,SUCCESS,Car,Axis,318,258
TXN001499,VEH5791,PLZ005,2024-01-15,03:37:19,140,FAILED,Bus,ICICI,296,296
TXN001500,VEH5977,PLZ004,2024-04-28,02:36:48,120,REVERSED,Bus,Kotak,613,613
TXN001501,VEH1352,PLZ005,2024-04-09,21:37:45,60,SUCCESS,Car,SBI,933,873
TXN001502,VEH4077,PLZ003,2024-01-24,04:19:58,150,SUCCESS,Truck,Kotak,962,812
TXN001503,VEH9373,PLZ002,2024-03-12,23:00:07,60,SUCCESS,Car,ICICI,681,621
TXN001504,VEH2305,PLZ005,2024-05-24,01:41:50,100,SUCCESS,Bus,Axis,958,858
TXN001505,VEH9087,PLZ005,2024-02-06,08:40:22,70,SUCCESS,Car,HDFC,248,178
TXN001506,VEH2663,PLZ003,2024-03-01,12:35:47,100,SUCCESS,Bus,ICICI,997,897
TXN001507,VEH8361,PLZ005,2024-06-21,18:02:32,50,SUCCESS,Car,Axis,589,539
TXN001508,VEH9068,PLZ005,2024-04-08,12:42:03,70,FAILED,Car,ICICI,342,342
TXN001509,VEH5415,PLZ004,2024-02-11,12:43:51,100,SUCCESS,Bus,HDFC,679,579
TXN001510,VEH4304,PLZ002,2024-05-04,07:36:56,200,SUCCESS,Truck,ICICI,913,713
TXN001511,VEH5569,PLZ003,2024-02-14,20:15:02,70,REVERSED,Car,ICICI,747,747
TXN001512,VEH2771,PLZ006,2024-01-08,07:46:55,140,FAILED,Bus,ICICI,592,592
TXN001513,VEH1275,PLZ002,2024-03-17,06:46:23,60,SUCCESS,Car,SBI,803,743
TXN001514,VEH9049,PLZ005,2024-01-20,23:46:37,120,SUCCESS,Bus,HDFC,942,822
TXN001515,VEH1265,PLZ005,2024-04-21,07:44:32,200,SUCCESS,Truck,Axis,223,23
TXN001516,VEH2809,PLZ004,2024-02-18,06:44:14,200,SUCCESS,Truck,SBI,710,510
TXN001517,VEH2570,PLZ006,2024-02-22,01:01:12,150,SUCCESS,Truck,ICICI,600,450
TXN001518,VEH4318,PLZ006,2024-06-11,18:40:33,70,SUCCESS,Car,HDFC,853,783
TXN001519,VEH8588,PLZ002,2024-03-28,22:35:29,200,REVERSED,Truck,ICICI,536,536
TXN001520,VEH9299,PLZ006,2024-03-05,10:01:39,100,SUCCESS,Bus,Kotak,685,585
TXN001521,VEH1555,PLZ002,2024-05-29,22:25:21,100,SUCCESS,Bus,HDFC,839,739
TXN001522,VEH9579,PLZ003,2024-03-17,04:09:19,100,SUCCESS,Bus,SBI,945,845
TXN001523,VEH4725,PLZ006,2024-02-12,02:00:48,180,SUCCESS,Truck,HDFC,848,668
TXN001524,VEH3225,PLZ004,2024-02-12,01:46:35,70,SUCCESS,Car,Axis,863,793
TXN001525,VEH2208,PLZ005,2024-06-12,01:13:38,200,SUCCESS,Truck,HDFC,535,335
TXN001526,VEH9779,PLZ005,2024-05-30,19:38:54,120,SUCCESS,Bus,Axis,336,216
TXN001527,VEH1062,PLZ006,2024-01-29,01:26:09,150,SUCCESS,Truck,HDFC,452,302
TXN001528,VEH5899,PLZ006,2024-05-11,01:19:07,140,SUCCESS,Bus,SBI,263,123
TXN001529,VEH5499,PLZ001,2024-04-28,09:44:34,50,SUCCESS,Car,Axis,643,593
TXN001530,VEH3610,PLZ004,2024-05-20,23:46:10,180,FAILED,Truck,ICICI,259,259
TXN001531,VEH8380,PLZ005,2024-05-05,23:43:03,120,SUCCESS,Bus,Axis,217,97
TXN001532,VEH2863,PLZ004,2024-01-10,16:17:17,60,SUCCESS,Car,Kotak,660,600
TXN001533,VEH2193,PLZ001,2024-06-28,09:10:45,50,SUCCESS,Car,ICICI,312,262
TXN001534,VEH1191,PLZ003,2024-03-14,04:09:54,140,SUCCESS,Bus,ICICI,505,365
TXN001535,VEH2121,PLZ003,2024-03-27,11:18:50,140,FAILED,Bus,Kotak,849,849
TXN001536,VEH2310,PLZ004,2024-06-18,12:22:41,100,SUCCESS,Bus,Kotak,275,175
TXN001537,VEH7983,PLZ001,2024-02-10,22:09:12,150,FAILED,Truck,HDFC,202,202
TXN001538,VEH3154,PLZ005,2024-05-03,14:55:46,50,SUCCESS,Car,SBI,335,285
TXN001539,VEH4148,PLZ002,2024-01-29,01:43:35,60,FAILED,Car,Kotak,981,981
TXN001540,VEH7974,PLZ004,2024-05-17,06:14:39,180,SUCCESS,Truck,Axis,253,73
TXN001541,VEH6289,PLZ005,2024-02-01,04:08:26,100,FAILED,Bus,SBI,741,741
TXN001542,VEH3486,PLZ002,2024-05-21,05:42:17,70,FAILED,Car,HDFC,891,891
TXN001543,VEH4244,PLZ004,2024-02-13,18:01:57,120,SUCCESS,Bus,Axis,272,152
TXN001544,VEH2274,PLZ003,2024-03-03,18:52:44,70,SUCCESS,Car,Axis,1000,930
TXN001545,VEH1487,PLZ001,2024-06-22,21:57:35,180,FAILED,Truck,ICICI,441,441
TXN001546,VEH2455,PLZ005,2024-01-06,20:58:19,150,FAILED,Truck,SBI,860,860
TXN001547,VEH3217,PLZ005,2024-03-13,15:01:27,180,SUCCESS,Truck,ICICI,516,336
TXN001548,VEH2226,PLZ001,2024-04-13,17:14:54,120,SUCCESS,Bus,HDFC,275,155
TXN001549,VEH4065,PLZ003,2024-05-31,21:42:39,150,SUCCESS,Truck,ICICI,536,386
TXN001550,VEH1559,PLZ005,2024-03-04,15:08:04,200,SUCCESS,Truck,SBI,516,316
TXN001551,VEH2541,PLZ001,2024-03-22,01:14:58,100,SUCCESS,Bus,ICICI,303,203
TXN001552,VEH9075,PLZ003,2024-02-19,15:37:00,60,SUCCESS,Car,Kotak,360,300
TXN001553,VEH2349,PLZ004,2024-01-23,00:12:13,60,SUCCESS,Car,Kotak,243,183
TXN001554,VEH6659,PLZ004,2024-03-11,17:19:15,50,REVERSED,Car,ICICI,921,921
TXN001555,VEH8409,PLZ005,2024-04-17,01:31:27,100,SUCCESS,Bus,HDFC,212,112
TXN001556,VEH5524,PLZ005,2024-02-19,21:44:59,150,SUCCESS,Truck,HDFC,842,692
TXN001557,VEH4126,PLZ004,2024-06-17,02:07:00,200,SUCCESS,Truck,SBI,985,785
TXN001558,VEH4976,PLZ003,2024-03-17,05:42:57,180,SUCCESS,Truck,HDFC,594,414
TXN001559,VEH5628,PLZ001,2024-02-03,08:07:23,120,SUCCESS,Bus,ICICI,652,532
TXN001560,VEH1308,PLZ002,2024-05-09,12:23:12,50,FAILED,Car,Kotak,806,806
TXN001561,VEH1933,PLZ003,2024-03-10,23:36:23,100,REVERSED,Bus,Kotak,342,342
TXN001562,VEH8923,PLZ004,2024-05-27,19:02:29,50,SUCCESS,Car,Axis,354,304
TXN001563,VEH8391,PLZ005,2024-02-22,06:28:30,150,FAILED,Truck,Axis,762,762
TXN001564,VEH5727,PLZ005,2024-02-19,14:26:11,180,SUCCESS,Truck,HDFC,290,110
TXN001565,VEH5219,PLZ004,2024-01-29,05:16:58,60,SUCCESS,Car,Axis,780,720
TXN001566,VEH6808,PLZ004,2024-06-17,14:05:05,180,SUCCESS,Truck,Axis,826,646
TXN001567,VEH9679,PLZ006,2024-01-08,16:34:28,200,SUCCESS,Truck,SBI,429,229
TXN001568,VEH2544,PLZ001,2024-04-06,13:22:34,50,SUCCESS,Car,HDFC,324,274
TXN001569,VEH2656,PLZ006,2024-04-11,12:28:43,60,REVERSED,Car,SBI,637,637
TXN001570,VEH1868,PLZ003,2024-03-26,11:10:53,180,SUCCESS,Truck,HDFC,797,617
TXN001571,VEH5398,PLZ006,2024-01-20,02:37:53,120,SUCCESS,Bus,ICICI,967,847
TXN001572,VEH5769,PLZ004,2024-05-22,12:24:54,120,SUCCESS,Bus,HDFC,726,606
TXN001573,VEH4954,PLZ005,2024-02-16,22:48:46,140,SUCCESS,Bus,Axis,616,476
TXN001574,VEH3178,PLZ004,2024-03-25,09:26:46,120,SUCCESS,Bus,ICICI,273,153
TXN001575,VEH8626,PLZ006,2024-03-25,14:10:40,60,SUCCESS,Car,ICICI,308,248
TXN001576,VEH1218,PLZ001,2024-06-11,02:33:10,50,SUCCESS,Car,Axis,935,885
TXN001577,VEH1361,PLZ006,2024-03-23,04:52:27,150,SUCCESS,Truck,ICICI,820,670
TXN001578,VEH3207,PLZ001,2024-04-12,18:49:38,60,SUCCESS,Car,ICICI,531,471
TXN001579,VEH9097,PLZ004,2024-04-07,22:13:17,60,SUCCESS,Car,SBI,385,325
TXN001580,VEH2796,PLZ002,2024-02-09,15:27:34,70,SUCCESS,Car,ICICI,987,917
TXN001581,VEH5327,PLZ002,2024-02-18,20:44:30,140,SUCCESS,Bus,Kotak,874,734
TXN001582,VEH7696,PLZ003,2024-06-11,03:20:23,200,SUCCESS,Truck,ICICI,918,718
TXN001583,VEH9728,PLZ002,2024-01-20,03:31:41,50,SUCCESS,Car,SBI,706,656
TXN001584,VEH7487,PLZ001,2024-01-21,02:58:28,200,SUCCESS,Truck,Axis,841,641
TXN001585,VEH8487,PLZ004,2024-03-14,16:08:42,120,SUCCESS,Bus,ICICI,267,147
TXN001586,VEH4879,PLZ006,2024-05-19,10:34:28,60,SUCCESS,Car,Axis,385,325
TXN001587,VEH8906,PLZ002,2024-02-12,05:44:41,120,SUCCESS,Bus,Axis,531,411
TXN001588,VEH9987,PLZ005,2024-06-24,07:20:57,120,SUCCESS,Bus,ICICI,465,345
TXN001589,VEH5155,PLZ004,2024-04-07,02:45:09,150,SUCCESS,Truck,SBI,971,821
TXN001590,VEH6919,PLZ005,2024-01-16,00:59:56,70,SUCCESS,Car,HDFC,752,682
TXN001591,VEH7756,PLZ004,2024-05-27,10:31:40,200,SUCCESS,Truck,SBI,686,486
TXN001592,VEH9731,PLZ003,2024-02-19,20:19:09,120,REVERSED,Bus,Axis,349,349
TXN001593,VEH6681,PLZ006,2024-05-21,23:30:58,70,SUCCESS,Car,Axis,486,416
TXN001594,VEH7223,PLZ004,2024-06-08,16:20:52,150,SUCCESS,Truck,ICICI,449,299
TXN001595,VEH4766,PLZ003,2024-01-20,20:44:35,70,SUCCESS,Car,Kotak,633,563
TXN001596,VEH9127,PLZ001,2024-02-15,20:32:44,60,SUCCESS,Car,HDFC,257,197
TXN001597,VEH2206,PLZ005,2024-06-12,19:54:14,50,SUCCESS,Car,SBI,304,254
TXN001598,VEH2895,PLZ006,2024-01-02,14:17:01,60,SUCCESS,Car,HDFC,257,197
TXN001599,VEH6057,PLZ004,2024-02-17,12:03:00,200,SUCCESS,Truck,HDFC,653,453
TXN001600,VEH8206,PLZ005,2024-03-21,14:48:00,200,FAILED,Truck,Axis,316,316
TXN001601,VEH3257,PLZ006,2024-02-17,00:10:43,150,SUCCESS,Truck,HDFC,913,763
TXN001602,VEH6448,PLZ003,2024-04-16,00:23:05,140,SUCCESS,Bus,SBI,862,722
TXN001603,VEH8932,PLZ001,2024-01-08,11:55:56,140,SUCCESS,Bus,HDFC,935,795
TXN001604,VEH2658,PLZ001,2024-05-13,22:23:54,180,SUCCESS,Truck,Axis,334,154
TXN001605,VEH3809,PLZ001,2024-02-16,13:55:30,200,SUCCESS,Truck,Kotak,517,317
TXN001606,VEH1784,PLZ005,2024-03-01,13:39:21,150,SUCCESS,Truck,SBI,257,107
TXN001607,VEH9946,PLZ001,2024-06-09,00:45:46,140,SUCCESS,Bus,SBI,394,254
TXN001608,VEH7496,PLZ004,2024-03-01,05:25:02,140,SUCCESS,Bus,HDFC,943,803
TXN001609,VEH2796,PLZ002,2024-02-13,21:45:01,200,FAILED,Truck,HDFC,874,874
TXN001610,VEH5878,PLZ002,2024-02-16,15:09:37,70,SUCCESS,Car,ICICI,549,479
TXN001611,VEH2492,PLZ006,2024-02-11,16:07:14,60,REVERSED,Car,HDFC,567,567
TXN001612,VEH8796,PLZ004,2024-06-21,03:50:22,180,SUCCESS,Truck,HDFC,435,255
TXN001613,VEH8205,PLZ005,2024-03-09,17:30:55,200,SUCCESS,Truck,HDFC,245,45
TXN001614,VEH7449,PLZ004,2024-06-07,01:43:05,60,SUCCESS,Car,SBI,992,932
TXN001615,VEH4814,PLZ003,2024-01-02,00:03:07,120,SUCCESS,Bus,HDFC,765,645
TXN001616,VEH4005,PLZ001,2024-04-18,06:54:53,200,REVERSED,Truck,ICICI,935,935
TXN001617,VEH6723,PLZ005,2024-04-20,01:45:20,60,SUCCESS,Car,HDFC,383,323
TXN001618,VEH1398,PLZ006,2024-02-23,16:21:00,50,SUCCESS,Car,ICICI,707,657
TXN001619,VEH5555,PLZ003,2024-02-20,12:37:54,150,SUCCESS,Truck,HDFC,725,575
TXN001620,VEH2818,PLZ004,2024-02-05,09:15:31,200,SUCCESS,Truck,Axis,764,564
TXN001621,VEH3530,PLZ001,2024-02-12,07:16:16,180,SUCCESS,Truck,ICICI,436,256
TXN001622,VEH5304,PLZ005,2024-02-25,00:01:48,120,SUCCESS,Bus,HDFC,412,292
TXN001623,VEH1188,PLZ002,2024-02-19,09:13:32,70,SUCCESS,Car,Axis,757,687
TXN001624,VEH5538,PLZ001,2024-03-27,09:58:44,120,SUCCESS,Bus,SBI,862,742
TXN001625,VEH2936,PLZ002,2024-01-23,23:21:42,150,FAILED,Truck,Axis,387,387
TXN001626,VEH1367,PLZ005,2024-06-27,06:15:17,120,SUCCESS,Bus,Axis,396,276
TXN001627,VEH6074,PLZ005,2024-04-20,07:04:30,120,SUCCESS,Bus,HDFC,503,383
TXN001628,VEH8782,PLZ006,2024-05-28,11:49:36,100,FAILED,Bus,ICICI,962,962
TXN001629,VEH3577,PLZ003,2024-01-11,18:52:21,140,FAILED,Bus,Kotak,567,567
TXN001630,VEH1245,PLZ006,2024-01-23,09:33:57,70,SUCCESS,Car,ICICI,885,815
TXN001631,VEH1602,PLZ006,2024-05-14,14:08:05,140,SUCCESS,Bus,ICICI,722,582
TXN001632,VEH4235,PLZ001,2024-06-02,18:52:27,100,SUCCESS,Bus,SBI,233,133
TXN001633,VEH9726,PLZ001,2024-01-22,07:32:54,100,SUCCESS,Bus,Axis,975,875
TXN001634,VEH7268,PLZ005,2024-04-01,03:07:18,150,SUCCESS,Truck,SBI,215,65
TXN001635,VEH6925,PLZ004,2024-02-25,10:41:28,50,FAILED,Car,Axis,447,447
TXN001636,VEH4326,PLZ001,2024-05-06,11:18:02,120,SUCCESS,Bus,ICICI,477,357
TXN001637,VEH5636,PLZ004,2024-01-10,01:50:07,60,FAILED,Car,HDFC,489,489
TXN001638,VEH2929,PLZ006,2024-06-09,06:57:29,140,SUCCESS,Bus,SBI,856,716
TXN001639,VEH8296,PLZ002,2024-05-02,19:01:51,50,SUCCESS,Car,HDFC,287,237
TXN001640,VEH1722,PLZ003,2024-03-30,14:47:47,60,SUCCESS,Car,SBI,989,929
TXN001641,VEH9335,PLZ004,2024-01-01,22:20:13,140,SUCCESS,Bus,Axis,403,263
TXN001642,VEH1488,PLZ006,2024-01-14,16:10:49,60,SUCCESS,Car,Axis,742,682
TXN001643,VEH3060,PLZ006,2024-04-17,18:45:49,50,SUCCESS,Car,SBI,488,438
TXN001644,VEH2178,PLZ005,2024-06-05,14:22:13,150,SUCCESS,Truck,Kotak,420,270
TXN001645,VEH7454,PLZ006,2024-04-06,15:36:14,120,SUCCESS,Bus,SBI,962,842
TXN001646,VEH4426,PLZ006,2024-03-10,16:30:45,200,SUCCESS,Truck,ICICI,223,23
TXN001647,VEH5308,PLZ006,2024-02-05,09:41:47,140,FAILED,Bus,Axis,485,485
TXN001648,VEH8334,PLZ003,2024-05-03,03:32:43,120,REVERSED,Bus,Axis,525,525
TXN001649,VEH7584,PLZ004,2024-04-09,21:42:51,100,SUCCESS,Bus,Axis,722,622
TXN001650,VEH3775,PLZ006,2024-03-23,22:05:59,150,SUCCESS,Truck,Axis,578,428
TXN001651,VEH7468,PLZ006,2024-05-19,00:13:33,60,SUCCESS,Car,Axis,715,655
TXN001652,VEH2361,PLZ002,2024-03-01,00:59:59,120,SUCCESS,Bus,HDFC,908,788
TXN001653,VEH9300,PLZ001,2024-03-08,11:50:57,200,SUCCESS,Truck,Axis,702,502
TXN001654,VEH2772,PLZ002,2024-04-20,17:30:41,120,SUCCESS,Bus,ICICI,447,327
TXN001655,VEH3862,PLZ003,2024-05-28,11:16:17,70,SUCCESS,Car,HDFC,637,567
TXN001656,VEH1789,PLZ001,2024-04-06,18:56:42,60,SUCCESS,Car,ICICI,516,456
TXN001657,VEH7231,PLZ002,2024-04-28,03:54:51,50,SUCCESS,Car,Axis,477,427
TXN001658,VEH7543,PLZ005,2024-01-15,10:49:15,50,SUCCESS,Car,Kotak,997,947
TXN001659,VEH5211,PLZ002,2024-06-14,04:09:29,70,SUCCESS,Car,Axis,867,797
TXN001660,VEH3605,PLZ003,2024-06-12,01:36:33,50,SUCCESS,Car,SBI,887,837
TXN001661,VEH4278,PLZ006,2024-05-08,06:35:31,50,SUCCESS,Car,SBI,977,927
TXN001662,VEH8799,PLZ006,2024-06-22,17:44:14,60,SUCCESS,Car,Kotak,246,186
TXN001663,VEH4039,PLZ001,2024-03-07,23:39:57,150,SUCCESS,Truck,Kotak,392,242
TXN001664,VEH1810,PLZ001,2024-03-16,06:33:48,200,SUCCESS,Truck,Axis,412,212
TXN001665,VEH2739,PLZ002,2024-03-16,20:39:16,70,SUCCESS,Car,HDFC,324,254
TXN001666,VEH9151,PLZ002,2024-01-27,06:02:25,100,SUCCESS,Bus,Axis,565,465
TXN001667,VEH6218,PLZ006,2024-01-24,19:53:37,60,SUCCESS,Car,Kotak,352,292
TXN001668,VEH8299,PLZ001,2024-05-22,03:58:04,50,SUCCESS,Car,Kotak,367,317
TXN001669,VEH8530,PLZ002,2024-04-29,12:04:12,150,SUCCESS,Truck,Axis,784,634
TXN001670,VEH3574,PLZ003,2024-01-03,14:39:32,70,FAILED,Car,SBI,757,757
TXN001671,VEH8541,PLZ001,2024-06-18,14:29:19,100,REVERSED,Bus,HDFC,562,562
TXN001672,VEH5075,PLZ006,2024-01-09,22:44:04,140,FAILED,Bus,ICICI,875,875
TXN001673,VEH1208,PLZ003,2024-01-10,14:43:01,120,SUCCESS,Bus,SBI,591,471
TXN001674,VEH3684,PLZ005,2024-03-19,01:21:04,100,SUCCESS,Bus,ICICI,898,798
TXN001675,VEH9992,PLZ001,2024-04-11,09:08:04,60,FAILED,Car,ICICI,309,309
TXN001676,VEH3421,PLZ003,2024-06-03,19:14:13,180,SUCCESS,Truck,Axis,800,620
TXN001677,VEH6568,PLZ004,2024-06-24,17:07:59,140,SUCCESS,Bus,Axis,326,186
TXN001678,VEH9738,PLZ002,2024-01-19,08:43:45,50,SUCCESS,Car,HDFC,984,934
TXN001679,VEH9020,PLZ004,2024-04-16,13:28:58,140,SUCCESS,Bus,SBI,689,549
TXN001680,VEH5077,PLZ004,2024-02-29,20:20:30,100,SUCCESS,Bus,HDFC,876,776
TXN001681,VEH5256,PLZ004,2024-05-10,22:21:35,200,SUCCESS,Truck,Axis,589,389
TXN001682,VEH3653,PLZ006,2024-01-02,10:11:49,140,FAILED,Bus,HDFC,244,244
